1,1400
2,1649200
3,1254400
4,11200
5,474600
6,8400
7,14000
8,884800
9,12600
10,1174600
11,14000
12,1163400
13,1400
14,14000
15,904400
16,1400
17,12600
18,518000
19,14000
20,588000
21,1400
22,11200
23,1296400
24,1400
25,2800
26,11200
27,288400
28,844200
29,72800
30,7000
31,11200
32,1201200
33,1400
34,14000
35,1031800
36,14000
37,149800
38,4200
39,14000
40,1383200
41,4200
42,14000
43,324800
44,12600
45,875000
46,5600
47,14000
48,700000
49,506800
50,1400
51,1400
52,14000
53,541800
54,130200
55,525000
56,9800
57,281400
58,695800
59,18200
60,1332800
61,506800
62,138600
63,235200
64,315000
65,99400
66,583800
67,320600
68,210000
69,625800
70,645400
71,452200
72,250600
73,463400
74,676200
75,634200
76,644000
77,645400
78,1400
79,488600
80,4200
81,7000
82,1250200
83,2800
84,7000
85,5600
86,1115800
87,4200
88,7000
89,4200
90,145600
91,537600
92,525000
93,14000
94,7000
95,1068200
96,7000
97,7000
98,130200
99,19600
100,7000
101,7000
102,1166200
103,1400
104,7000
105,5600
106,957600
107,7000
108,7000
109,78400
110,75600
111,7000
112,207200
113,905800
114,5600
115,350000
116,268800
117,37800
118,7000
119,5600
120,102200
121,1108800
122,1400
123,7000
124,7000
125,317800
126,7000
127,940800
128,5600
129,7000
130,7000
131,1271200
132,46200
133,7000
134,7000
135,310800
136,800800
137,7000
138,316400
139,60200
140,7000
141,7000
142,322000
143,2800
144,7000
145,691600
146,385000
147,40600
148,599200
149,71400
150,7000
151,135800
152,7000
153,7000
154,378000
155,1400
156,7000
157,7000
158,1366400
159,2800
160,119000
161,1163400
162,25200
163,1125600
164,145600
165,4200
166,7000
167,1111600
168,49000
169,4200
170,5600
171,5600
172,1020600
173,7000
174,7000
175,84000
176,550200
177,2800
178,119000
179,7000
180,380800
181,385000
182,204400
183,19600
184,7000
185,7000
186,938000
187,7000
188,7000
189,105000
190,33600
191,782600
192,169400
193,4200
194,540400
195,7000
196,7000
197,555800
198,47600
199,4200
200,7000
201,376600
202,729400
203,5600
204,7000
205,912800
206,373800
207,604800
208,135800
209,7000
210,5600
211,173600
212,5600
213,7000
214,554400
215,680400
216,320600
217,590800
218,5600
219,7000
220,7000
221,154000
222,891800
223,197400
224,7000
225,5600
226,417200
227,1400
228,1044400
229,1353800
230,1192800
231,939400
232,261800
233,1261400
234,4200
235,1341200
236,32200
237,1183000
238,5600
239,5600
240,72800
241,40600
242,1115800
243,837200
244,508200
245,733600
246,442400
247,172200
248,1010800
249,866600
250,317800
251,694400
252,641200
253,649600
254,698600
255,520800
256,497000
257,533400
258,680400
259,1206800
260,99400
261,1220800
262,1299200
263,628600
264,631400
265,1373400
266,588000
267,693000
268,693000
269,574000
270,658000
271,618800
272,1083600
273,1064000
274,32200
275,604800
276,490000
277,516600
278,562800
279,630000
280,653800
281,609000
282,544600
283,589400
284,632800
285,533400
286,603400
287,669200
288,635600
289,583800
290,520800
291,609000
292,651000
293,616000
294,544600
295,639800
296,554400
297,163800
298,7000
299,131600
300,14000
301,1268400
302,11200
303,8400
304,890400
305,2800
306,14000
307,931000
308,11200
309,1288000
310,12600
311,253400
312,8400
313,296800
314,14000
315,487200
316,12600
317,589400
318,1400
319,5600
320,14000
321,287000
322,987000
323,14000
324,1149400
325,8400
326,579600
327,14000
328,224000
329,14000
330,308000
331,285600
332,14000
333,1215200
334,5600
335,14000
336,744800
337,1400
338,12600
339,903000
340,1400
341,12600
342,915600
343,12600
344,1093400
345,12600
346,595000
347,14000
348,231000
349,21000
350,413000
351,343000
352,7000
353,14000
354,1311800
355,2800
356,15400
357,315000
358,733600
359,19600
360,460600
361,450800
362,320600
363,23800
364,11200
365,929600
366,161000
367,2800
368,14000
369,1255800
370,15400
371,1309000
372,1400
373,8400
374,701400
375,11200
376,2800
377,1283800
378,18200
379,1076600
380,9800
381,494200
382,140000
383,546000
384,7000
385,14000
386,1026200
387,67200
388,23800
389,37800
390,14000
391,250600
392,431200
393,16800
394,1372000
395,11200
396,1150800
397,12600
398,541800
399,14000
400,438200
401,114800
402,246400
403,5600
404,14000
405,1085000
406,11200
407,658000
408,14000
409,551600
410,50400
411,12600
412,1299200
413,9800
414,436800
415,336000
416,271600
417,14000
418,197400
419,26600
420,14000
421,1204000
422,15400
423,158200
424,14000
425,890400
426,4200
427,14000
428,768600
429,397600
430,1400
431,5600
432,14000
433,809200
434,14000
435,401800
436,14000
437,642600
438,12600
439,1043000
440,4200
441,14000
442,165200
443,273000
444,14000
445,862400
446,14000
447,893200
448,5600
449,14000
450,977200
451,1400
452,16800
453,1114400
454,4200
455,14000
456,792400
457,11200
458,93800
459,46200
460,14000
461,739200
462,1400
463,2800
464,14000
465,1156400
466,12600
467,959000
468,7000
469,14000
470,897400
471,180600
472,28000
473,11200
474,897400
475,1400
476,12600
477,334600
478,14000
479,522200
480,530600
481,172200
482,11200
483,683200
484,16800
485,296800
486,315000
487,14000
488,529200
489,42000
490,1164800
491,7000
492,14000
493,1304800
494,12600
495,582400
496,14000
497,606200
498,32200
499,8400
500,124600
501,841400
502,365400
503,9800
504,193200
505,977200
506,12600
507,449400
508,14000
509,480200
510,589400
511,14000
512,950600
513,12600
514,1229200
515,8400
516,379400
517,655200
518,173600
519,36400
520,550200
521,100800
522,204400
523,410200
524,15400
525,767200
526,14000
527,231000
528,1400
529,18200
530,1230600
531,9800
532,939400
533,112000
534,8400
535,723800
536,347200
537,373800
538,298200
539,649600
540,579600
541,613200
542,1297800
543,799400
544,735000
545,7000
546,443800
547,1159200
548,22400
549,1258600
550,42000
551,1199800
552,2800
553,837200
554,14000
555,44800
556,21000
557,11200
558,533400
559,14000
560,582400
561,1400
562,14000
563,988400
564,9800
565,358400
566,553000
567,7000
568,14000
569,586600
570,484400
571,44800
572,14000
573,229600
574,14000
575,684600
576,22400
577,14000
578,1152200
579,1400
580,7000
581,429800
582,694400
583,11200
584,656600
585,14000
586,592200
587,53200
588,14000
589,1111600
590,8400
591,110600
592,14000
593,921200
594,60200
595,14000
596,201600
597,14000
598,193200
599,970200
600,14000
601,953400
602,22400
603,15400
604,361200
605,14000
606,523600
607,7000
608,14000
609,1276800
610,1400
611,8400
612,229600
613,14000
614,411600
615,763000
616,789600
617,263200
618,1289400
619,7000
620,14000
621,371000
622,595000
623,82600
624,582400
625,604800
626,8400
627,1265600
628,89600
629,49000
630,394800
631,14000
632,775600
633,12600
634,981400
635,12600
636,344400
637,14000
638,922600
639,12600
640,229600
641,14000
642,922600
643,1400
644,15400
645,977200
646,14000
647,33600
648,33600
649,14000
650,1029000
651,15400
652,415800
653,14000
654,806400
655,60200
656,1135400
657,11200
658,970200
659,11200
660,648200
661,14000
662,560000
663,9800
664,169400
665,925400
666,7000
667,14000
668,1163400
669,12600
670,1220800
671,12600
672,1278200
673,7000
674,14000
675,719600
676,425600
677,32200
678,14000
679,354200
680,11200
681,676200
682,32200
683,1150800
684,1400
685,5600
686,14000
687,861000
688,161000
689,9800
690,11200
691,1066800
692,103600
693,14000
694,1043000
695,9800
696,1097600
697,310800
698,15400
699,1316000
700,9800
701,737800
702,15400
703,1183000
704,2800
705,14000
706,883400
707,7000
708,14000
709,1048600
710,9800
711,435400
712,861000
713,12600
714,372400
715,14000
716,732200
717,5600
718,14000
719,1114400
720,9800
721,400400
722,553000
723,7000
724,14000
725,487200
726,386400
727,19600
728,471800
729,981400
730,2800
731,14000
732,1055600
733,9800
734,641200
735,180600
736,415800
737,39200
738,14000
739,557200
740,200200
741,163800
742,394800
743,533400
744,29400
745,11200
746,1072400
747,4200
748,14000
749,1152200
750,9800
751,488600
752,11200
753,704200
754,8400
755,709800
756,14000
757,231000
758,40600
759,274400
760,831600
761,12600
762,1101800
763,4200
764,14000
765,79800
766,308000
767,589400
768,11200
769,1132600
770,113400
771,1400
772,14000
773,392000
774,14000
775,452200
776,681800
777,11200
778,589400
779,8400
780,158200
781,14000
782,1150800
783,12600
784,1332800
785,1400
786,14000
787,1209600
788,9800
789,459200
790,516600
791,71400
792,14000
793,1050000
794,11200
795,1247400
796,11200
797,637000
798,14000
799,347200
800,30800
801,14000
802,385000
803,590800
804,15400
805,1460200
806,11200
807,560000
808,14000
809,466200
810,36400
811,14000
812,1120000
813,11200
814,950600
815,14000
816,232400
817,1170400
818,9800
819,834400
820,359800
821,11200
822,1129800
823,18200
824,989800
825,137200
826,60200
827,1101800
828,4200
829,14000
830,760200
831,275800
832,44800
833,14000
834,786800
835,4200
836,14000
837,1019200
838,15400
839,1208200
840,2800
841,14000
842,807800
843,1029000
844,1400
845,7000
846,362600
847,15400
848,310800
849,1442000
850,14000
851,1232000
852,11200
853,1211000
854,19600
855,9800
856,1204000
857,14000
858,1313200
859,8400
860,229600
861,663600
862,295400
863,58800
864,1212400
865,12600
866,448000
867,400400
868,15400
869,1033200
870,9800
871,4200
872,11200
873,1068200
874,78400
875,14000
876,1163400
877,14000
878,1104600
879,15400
880,592200
881,2800
882,14000
883,313600
884,14000
885,1632400
886,9800
887,1299200
888,39200
889,9800
890,204400
891,1010800
892,1400
893,12600
894,995400
895,9800
896,562800
897,684600
898,14000
899,968800
900,32200
901,14000
902,355600
903,693000
904,109200
905,14000
906,852600
907,355600
908,8400
909,37800
910,11200
911,597800
912,14000
913,667800
914,15400
915,1050000
916,9800
917,148400
918,973000
919,233800
920,8400
921,12600
922,560000
923,1267000
924,1400
925,4200
926,11200
927,120400
928,8400
929,866600
930,9800
931,855400
932,14000
933,700000
934,2800
935,1400
936,12600
937,1019200
938,2800
939,14000
940,221200
941,12600
942,992600
943,11200
944,907200
945,7000
946,14000
947,1191400
948,4200
949,14000
950,869400
951,9800
952,431200
953,14000
954,607600
955,35000
956,14000
957,751800
958,166600
959,494200
960,957600
961,11200
962,134400
963,14000
964,434000
965,319200
966,7000
967,14000
968,177800
969,182000
970,16800
971,555800
972,294000
973,693000
974,921200
975,263200
976,217000
977,16800
978,998200
979,15400
980,1079400
981,9800
982,12600
983,705600
984,109200
985,43400
986,12600
987,835800
988,1166200
989,19600
990,14000
991,1149400
992,7000
993,14000
994,1192800
995,11200
996,170800
997,16800
998,1208200
999,15400
1000,628600
1001,208600
1002,868000
1003,5600
1004,14000
1005,270200
1006,609000
1007,245000
1008,1400
1009,7000
1010,184800
1011,14000
1012,953400
1013,15400
1014,1024800
1015,1400
1016,15400
1017,469000
1018,700000
1019,7000
1020,14000
1021,567000
1022,389200
1023,8400
1024,705600
1025,340200
1026,644000
1027,11200
1028,968800
1029,14000
1030,1197000
1031,12600
1032,1393000
1033,8400
1034,649600
1035,453600
1036,7000
1037,14000
1038,779800
1039,117600
1040,68600
1041,641200
1042,39200
1043,565600
1044,14000
1045,464800
1046,800800
1047,2800
1048,14000
1049,508200
1050,15400
1051,910000
1052,14000
1053,159600
1054,15400
1055,1373400
1056,1400
1057,5600
1058,14000
1059,1050000
1060,12600
1061,658000
1062,14000
1063,555800
1064,14000
1065,638400
1066,289800
1067,606200
1068,5600
1069,14000
1070,282800
1071,785400
1072,14000
1073,352800
1074,513800
1075,243600
1076,1103200
1077,169400
1078,8400
1079,966000
1080,1171800
1081,44800
1082,32200
1083,14000
1084,124600
1085,1037400
1086,32200
1087,345800
1088,14000
1089,795200
1090,611800
1091,14000
1092,705600
1093,14000
1094,673400
1095,5600
1096,14000
1097,1152200
1098,11200
1099,1064000
1100,16800
1101,575400
1102,144200
1103,385000
1104,558600
1105,11200
1106,1174600
1107,4200
1108,14000
1109,1296400
1110,15400
1111,575400
1112,224000
1113,333200
1114,11200
1115,725200
1116,487200
1117,5600
1118,14000
1119,1076600
1120,15400
1121,1115800
1122,40600
1123,5600
1124,100800
1125,833000
1126,14000
1127,1323000
1128,4200
1129,14000
1130,1454600
1131,5600
1132,14000
1133,1104600
1134,1199800
1135,1400
1136,11200
1137,1188600
1138,149800
1139,2800
1140,14000
1141,198800
1142,453600
1143,14000
1144,959000
1145,15400
1146,432600
1147,82600
1148,14000
1149,1076600
1150,14000
1151,147000
