1,1365000
2,679000
3,698600
4,637000
5,586600
6,705600
7,687400
8,614600
9,674800
10,660800
11,697200
12,565600
13,701400
14,361200
15,337400
16,697200
17,680400
18,588000
19,662200
20,707000
21,672000
22,635600
23,665000
24,648200
25,151200
26,484400
27,691600
28,707000
29,691600
30,707000
31,513800
32,109200
33,592200
34,707000
35,674800
36,707000
37,610400
38,670600
39,376600
40,330400
41,698600
42,684600
43,707000
44,693000
45,695800
46,707000
47,707000
48,627200
49,660800
50,681800
51,694400
52,635600
53,645400
54,221200
55,464800
56,693000
57,25200
58,681800
59,695800
60,704200
61,687400
62,702800
63,471800
64,191800
65,707000
66,210000
67,414400
68,704200
69,686000
70,695800
71,641200
72,653800
73,588000
74,635600
75,498400
76,201600
77,471800
78,225400
79,210000
80,477400
81,707000
82,669200
83,686000
84,695800
85,687400
86,686000
87,677600
88,701400
89,645400
90,680400
91,707000
92,707000
93,669200
94,330400
95,340200
96,697200
97,555800
98,284200
99,373800
100,648200
101,704200
102,698600
103,707000
104,690200
105,638400
106,707000
107,683200
108,707000
109,705600
110,656600
111,306600
112,376600
113,707000
114,673400
115,667800
116,669200
117,646800
118,698600
119,707000
120,652400
121,707000
122,701400
123,707000
124,690200
125,684600
126,680400
127,28000
128,672000
129,681800
130,260400
131,397600
132,644000
133,701400
134,681800
135,663600
136,602000
137,642600
138,707000
139,1400
140,680400
141,467600
142,239400
143,663600
144,707000
145,442400
146,147000
147,676200
148,695800
149,638400
150,700000
151,667800
152,462000
153,229600
154,676200
155,672000
156,547400
157,77000
158,697200
159,674800
160,25200
161,701400
162,702800
163,569800
164,632800
165,639800
166,698600
167,697200
168,707000
169,511000
170,638400
171,655200
172,651000
173,672000
174,602000
175,701400
176,568400
177,667800
178,28000
179,681800
180,707000
181,693000
182,239400
183,446600
184,673400
185,690200
186,707000
187,663600
188,687400
189,700000
190,666400
191,684600
192,677600
193,669200
194,701400
195,662200
196,583800
197,75600
198,529200
199,623000
200,691600
201,319200
202,345800
203,681800
204,700000
205,688800
206,681800
